Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note,Value_winsor,YoY_Return,Log_Return,Value_lag1,Value_lag2,Value_lag3,Vol_3y,Vol_5y
QCL,Crops and livestock products,392,Japan,5412,Yield,1214.0,Lettuce and chicory,2023,2023,kg/ha,27851.7,E,Estimated value,No additional notes,27851.7,0.3661499975474567,0.3119965629879864,20387.0,552800.0,27778.9,11.10415693125887,8.608837426015118
QCL,Crops and livestock products,392,Japan,5510,Production,1214.0,Lettuce and chicory,2023,2023,t,567814.1,I,Imputed value,No additional notes,567814.1,19.387053573031448,3.0149000706151226,27851.7,20387.0,552800.0,11.38486800328691,10.537758102640925
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2003,2003,t,433519.13,I,Imputed value,No additional notes,433519.13,0.007814741184602125,0.0077843642506603625,430157.56,427296.6,424435.64,0.0006335736970147344,0.0006335736970147344
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2004,2004,t,405542.09,I,Imputed value,No additional notes,405542.09,-0.0645347299898853,-0.06671125847864842,433519.13,430157.56,427296.6,0.04145166443257755,0.035812910155009876
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2005,2005,t,420000.0,A,Official figure,No additional notes,420000.0,0.03565082480094728,0.03503004532804536,405542.09,433519.13,430157.56,0.05171466413418774,0.03733428627193907
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2006,2006,t,430000.0,A,Official figure,No additional notes,430000.0,0.023809523809523725,0.023530497410194036,420000.0,405542.09,433519.13,0.05474496777070138,0.03902146466746397
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2007,2007,t,440000.0,A,Official figure,No additional notes,440000.0,0.023255813953488413,0.02298951822469878,430000.0,420000.0,405542.09,0.007001896144173877,0.04021613159011829
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2008,2008,t,450000.0,A,Official figure,No additional notes,450000.0,0.022727272727272707,0.022472855852058576,440000.0,430000.0,420000.0,0.0005411743153417205,0.041003851899132984
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2009,2009,t,460000.0,A,Official figure,No additional notes,460000.0,0.022222222222222143,0.021978906718775167,450000.0,440000.0,430000.0,0.0005168403537204257,0.005686819851826647
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2010,2010,t,470000.0,A,Official figure,No additional notes,470000.0,0.021739130434782705,0.021506205220963682,460000.0,450000.0,440000.0,0.0004941118088635248,0.0008184373077256388
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2011,2011,t,470000.0,A,Official figure,No additional notes,470000.0,0.0,0.0,470000.0,460000.0,450000.0,0.01269284792202161,0.010071970105897946
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2012,2012,t,460000.0,A,Official figure,No additional notes,460000.0,-0.021276595744680882,-0.02150620522096362,470000.0,470000.0,460000.0,0.02150827754334617,0.019514026477505896
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2013,2013,t,460000.0,A,Official figure,No additional notes,460000.0,0.0,0.0,460000.0,470000.0,470000.0,0.012284048280630332,0.018139672266903325
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2014,2014,t,460000.0,A,Official figure,No additional notes,460000.0,0.0,0.0,460000.0,460000.0,470000.0,0.012284048280630332,0.015208883348845495
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2015,2015,t,450000.0,A,Official figure,No additional notes,450000.0,-0.021739130434782594,-0.02197890671877523,460000.0,460000.0,460000.0,0.012551092808470096,0.011781476762207572
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2016,2016,t,460000.0,A,Official figure,No additional notes,460000.0,0.022222222222222143,0.021978906718775167,450000.0,460000.0,460000.0,0.021981118715797315,0.018252647189332054
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2017,2017,t,459000.0,A,Official figure,No additional notes,459000.0,-0.0021739130434782483,-0.0021762794225955173,460000.0,450000.0,460000.0,0.022024871073799288,0.01557699485756917
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2018,2018,t,467000.0,A,Official figure,No additional notes,467000.0,0.017429193899782147,0.01727904760835217,459000.0,460000.0,450000.0,0.012925596944506188,0.017502716758952427
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2019,2019,t,456000.0,A,Official figure,No additional notes,456000.0,-0.023554603854389677,-0.023836448154511188,467000.0,459000.0,460000.0,0.020498322775841744,0.02131619290082481
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2020,2020,t,462000.0,A,Official figure,No additional notes,462000.0,0.013157894736842035,0.0130720815673527,456000.0,467000.0,459000.0,0.022530435813603273,0.01859842422587384
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2021,2021,t,462020.6,A,Official figure,No additional notes,462020.6,4.4588744588791585e-05,4.458775054026839e-05,462000.0,456000.0,467000.0,0.01860415830838782,0.016059623642623987
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2022,2022,t,460890.0,A,Official figure,No additional notes,460890.0,-0.0024470770350931703,-0.0024500760216006824,462020.6,462000.0,456000.0,0.008383339990789235,0.016073496487295363
QCL,Crops and livestock products,392,Japan,5510,Production,1270.0,Mushrooms and truffles,2023,2023,t,462158.24,I,Imputed value,No additional notes,462158.24,0.002751719499229699,0.002747940450129827,460890.0,462020.6,462000.0,0.002600142325772662,0.013428712973993966
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2001,2001,ha,26000.0,A,Official figure,No additional notes,26000.0,-0.9791499599037691,-3.8703994076585557,1247000.0,46356.9,26900.0,15.051310377352712,15.051310377352712
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2001,2001,kg/ha,48423.1,A,Official figure,No additional notes,48423.1,0.862426923076923,0.6218804345699748,26000.0,1247000.0,46356.9,15.015318884640314,12.876146652755699
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2001,2001,t,1259000.0,A,Official figure,No additional notes,1259000.0,24.999987609219566,3.2580960614528904,48423.1,26000.0,1247000.0,14.496717042883557,13.851437798006062
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2002,2002,ha,25400.0,A,Official figure,No additional notes,25400.0,-0.979825258141382,-3.9033238600198534,1259000.0,48423.1,26000.0,14.496933041161478,14.163288988173738
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2002,2002,kg/ha,50157.5,A,Official figure,No additional notes,50157.5,0.9747047244094489,0.680418880547728,25400.0,1259000.0,48423.1,14.468270351421495,11.234184349312665
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2002,2002,t,1274000.0,A,Official figure,No additional notes,1274000.0,24.399990031401085,3.23474878155989,50157.5,25400.0,1259000.0,14.122672099015954,13.396397476689415
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2003,2003,ha,23500.0,A,Official figure,No additional notes,23500.0,-0.9815541601255887,-3.9929164149819965,1274000.0,50157.5,25400.0,14.123229836476865,13.733743744479591
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2003,2003,kg/ha,49872.3,A,Official figure,No additional notes,49872.3,1.1222255319148937,0.7524653172561981,23500.0,1274000.0,50157.5,14.086062820110541,10.944106929429172
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2003,2003,t,1172000.0,A,Official figure,No additional notes,1172000.0,22.500019048650252,3.1570012317306464,49872.3,23500.0,1274000.0,12.992435138674054,12.685501724516977
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2004,2004,ha,23100.0,A,Official figure,No additional notes,23100.0,-0.9802901023890785,-3.9266343526092125,1172000.0,49872.3,23500.0,12.992020278264695,13.043027507943755
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2004,2004,kg/ha,48831.2,A,Official figure,No additional notes,48831.2,1.1139047619047617,0.748536835300177,23100.0,1172000.0,49872.3,12.99407848626799,10.086397449434399
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2004,2004,t,1128000.0,A,Official figure,No additional notes,1128000.0,22.099985255328562,3.1398319792300793,48831.2,23100.0,1172000.0,12.76388353385028,12.016339430602903
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2005,2005,ha,23000.0,A,Official figure,No additional notes,23000.0,-0.9796099290780141,-3.8927072161288523,1128000.0,48831.2,23100.0,12.763659951296015,12.398981130270228
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2005,2005,kg/ha,47260.9,A,Official figure,No additional notes,47260.9,1.0548217391304346,0.7201890992369436,23000.0,1128000.0,48831.2,12.778272793510405,9.913964509572963
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2005,2005,t,1087000.0,A,Official figure,No additional notes,1087000.0,21.999985188601993,3.135493571955116,47260.9,23000.0,1128000.0,12.7207217818683,11.89013755566984
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2006,2006,ha,23600.0,A,Official figure,No additional notes,23600.0,-0.9782888684452622,-3.829930175089645,1087000.0,47260.9,23000.0,12.720288841770897,12.270327120504563
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2006,2006,kg/ha,49194.9,A,Official figure,No additional notes,49194.9,1.084529661016949,0.7345432475571952,23600.0,1087000.0,47260.9,12.712936841741508,9.871697549202727
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2006,2006,t,1161000.0,A,Official figure,No additional notes,1161000.0,22.600007317831725,3.1612470221091318,49194.9,23600.0,1087000.0,13.058248032911308,12.033191077403231
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,2007,ha,24300.0,A,Official figure,No additional notes,24300.0,-0.9790697674418605,-3.866560631351389,1161000.0,49194.9,23600.0,13.058503599795966,12.404016932699692
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,2007,kg/ha,52057.6,A,Official figure,No additional notes,52057.6,1.1422880658436214,0.7618744475041562,24300.0,1161000.0,49194.9,13.044198906967909,10.131072072243773
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,2007,t,1265000.0,A,Official figure,No additional notes,1265000.0,23.300006147037127,3.1904766033109615,52057.6,24300.0,1161000.0,13.447045257128206,12.37444887635628
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2008,2008,ha,24100.0,A,Official figure,No additional notes,24100.0,-0.9809486166007905,-3.960615560665009,1265000.0,52057.6,24300.0,13.44766007408698,12.751409983782303
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2008,2008,kg/ha,52738.6,A,Official figure,No additional notes,52738.6,1.188323651452282,0.7831357947595503,24100.0,1265000.0,52057.6,13.43625077413294,10.433942249032754
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2008,2008,t,1271000.0,A,Official figure,No additional notes,1271000.0,23.09999507002461,3.182211635933294,52738.6,24100.0,1265000.0,13.321154450514962,12.491728918666718
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2009,2009,ha,24000.0,A,Official figure,No additional notes,24000.0,-0.981117230527144,-3.9695054408415067,1271000.0,52738.6,24100.0,13.321209828238002,12.879110222942959
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2009,2009,kg/ha,48083.3,A,Official figure,No additional notes,48083.3,1.0034708333333335,0.6948810931310122,24000.0,1271000.0,52738.6,13.367217005031925,10.35734628901393
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2009,2009,t,1154000.0,A,Official figure,No additional notes,1154000.0,23.000016637793163,3.178054523589087,48083.3,24000.0,1271000.0,13.3096543826979,12.433140566593059
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,ha,24000.0,A,Official figure,No additional notes,24000.0,-0.9792027729636048,-3.8729356167200972,1154000.0,48083.3,24000.0,13.309031930146913,12.825344981691202
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,kg/ha,43416.7,A,Official figure,No additional notes,43416.7,0.8090291666666665,0.5927903293714448,24000.0,1154000.0,48083.3,13.358147713180031,10.34576118674555
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,1042000.0,A,Official figure,No additional notes,1042000.0,22.999981573910503,3.178053062593922,43416.7,24000.0,1154000.0,13.358127514437589,12.469449921557993
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,ha,24600.0,A,Official figure,No additional notes,24600.0,-0.9763915547024952,-3.7461507793749935,1042000.0,43416.7,24000.0,13.357223790240067,12.827709588848812
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,kg/ha,43495.9,A,Official figure,No additional notes,43495.9,0.7681260162601626,0.5699202378406769,24600.0,1042000.0,43416.7,13.367655064209414,10.365918197792597
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,t,1070000.0,A,Official figure,No additional notes,1070000.0,23.60001977197851,3.202747246676958,43495.9,24600.0,1042000.0,13.713367612941413,12.674536767148235
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,ha,24900.0,A,Official figure,No additional notes,24900.0,-0.9767289719626169,-3.7605461239852924,1070000.0,43495.9,24600.0,13.713475551594913,12.999546857431298
QCL,Crops and livestock products,392,Japan,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,kg/ha,44096.4,A,Official figure,No additional notes,44096.4,0.7709397590361446,0.5715103429969508,24900.0,1070000.0,43495.9,13.712754519384788,10.63643319083133
QCL,Crops and livestock products,392,Japan,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,t,1098000.0,A,Official figure,No additional notes,1098000.0,23.89999183606825,3.214867475601863,44096.4,24900.0,1070000.0,13.885595858875304,12.925856269625914
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,ha,25200.0,A,Official figure,No additional notes,25200.0,-0.9770491803278688,-3.774401627552096,1098000.0,44096.4,24900.0,13.88569818821784,13.244030813706244
